ilda_id,letter,mia_stem,mia_citation,form_type,en,url
5928,w,waalinaakan-,waalinaakan,stem,Well (for water),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5928
2823,w,waanantakihšin-,waanantakihšin,stem,Lay quietly,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2823
2828,w,waanapi-,waanapi,stem,Eat something up,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2828
10815,w,waapaahkoonseenti-,waapaahkoonseenti,stem,Eastern cottonwood tree (Populus deltoides),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/10815
5538,w,waapaahšiki siipiiw-,waapaahšiki siipiiw,stem,Wabash River (northern Indiana),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5538
9008,w,waapaapiikw-,waapaapiikw,stem,white ribbon,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/9008
6513,w,waapahaakan-,waapahaakan,stem,Soap,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6513
4383,w,waapahsen-,waapahsen,stem,Limestone,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4383
1163,w,waapam-,waapam,stem,Look at him,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1163
7218,w,waapamoon-,waapamoon,stem,"Mirror, glass",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7218
363,w,waapan-,waapan,stem,"It is dawn, light",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/363
7443,w,waapanahki-,waapanahki,stem,Delaware person,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7443
2833,w,waapanekaa-,waapanekaa,stem,Dance all night,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2833
368,w,waapanelaan-,waapanelaan,stem,It rains all night,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/368
6993,w,waapank-,waapank,stem,Tomorrow,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6993
6968,w,waapanki-,waapanki,stem,Swan,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6968
11819,w,waapankiaakamii-,waapankiaakamii,stem,Marais des Cygnes River (Kansas),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/11819
2838,w,waapankii-,waapankii,stem,"Observe, Look on, watch",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2838
2843,w,waapanohsee-,waapanohsee,stem,"Walk at dawn, in daytime",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2843
13485,w,waapansi-,waapansi,stem,"Survive till dawn, make it through the night",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/13485
4388,w,waapansw-,waapansw,stem,Rabbit,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4388
1773,w,waapantam-,waapantam,stem,Look at it,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1773
6563,w,waapantel-,waapantel,stem,Show something to him,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6563
5173,w,waapantenaakan-,waapantenaakan,stem,"Candle, oil lamp, light",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5173
7738,w,waapantenam-,waapantenam,stem,"Make it light, turn on the light",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7738
4393,w,waapantw-,waapantw,stem,Mushroom (generic),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4393
4398,w,waapeehs-,waapeehs,stem,Mussel (Unio pictorum),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4398
373,w,waapeekin-,waapeekin,stem,"It is white cloth, paper",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/373
378,w,waapi-,waapi,stem,It is white,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/378
3803,w,waapi-kwaahkw-,waapi-kwaahkw,stem,Ivory Billed Woodpecker (Campephilus principalis),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/3803
8668,w,waapi-moohsoonsa,waapi-moohsoonsa,word,lamb,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8668
4403,w,waapi-moohsw-,waapi-moohsw,stem,Sheep (Ovis aries),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4403
5773,w,waapi-nipi siipiiw-,waapi-nipi siipiiw,stem,Whitewater River,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5773
13559,w,waapi-paapankamw-,waapi-paapankamw,stem,Arctic fox (Vulpes lagopus),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/13559
5663,w,waapi-pakaan-,waapi-pakaan,stem,Hickory Nut (generic),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5663
8768,w,waapicahkihkw-,waapicahkihkw,stem,tin can,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8768
8773,w,waapicahkihkw-,waapicahkihkw,stem,shaker can,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8773
3808,w,waapihki-moohsi-,waapihki-moohsi,stem,"Grub worm, borer larvae",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/3808
4218,w,waapihkilooki-,waapihkilooki,stem,White Man,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4218
4408,w,waapihkw-,waapihkw,stem,Louse ( Fahrenholzia pinnata),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4408
13510,w,waapihkwee-,waapihkwee,stem,"Have white hair, grey hair",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/13510
13634,w,waapihtank-,waapihtank,stem,White Creek (Oklahoma),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/13634
11457,w,waapikamii-,waapikamii,stem,"It is clear water, white water; White River West Fork",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/11457
383,w,waapikoonahki-,waapikoonahki,stem,There is hoarfrost,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/383
5028,w,waapimotay-,waapimotay,stem,Blanket,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5028
6863,w,waapinkolaan-,waapinkolaan,stem,"light rain, sprinkle, drizzle",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6863
7153,w,waapinkopakat-,waapinkopakat,stem,Cabbage (Brasscia oleracea),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7153
3813,w,waapinkosita saki-,waapinkosita saki,stem,Great Blue Heron (Ardea herodias),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/3813
3818,w,waapinkwilooki-,waapinkwilooki,stem,Elephant (Elephantidae),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/3818
2998,w,waapipili-,waapipili,stem,"Domestic farm turkey, turkey",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2998
9461,w,waapisi-,waapisi,stem,Be white,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/9461
7098,w,waaw-,waaw,stem,Egg,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7098
3823,w,waawaahsamw-,waawaahsamw,stem,Firefly (Photuris lucicrescens),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/3823
9511,w,waawaahsinaakwat-,waawaahsinaakwat,stem,it is shimmering,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/9511
4418,w,waawaapaakan-,waawaapaakan,stem,Peace Bead,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4418
3828,w,waawaapiihkici-,waawaapiihkici,stem,Hornet (Dolichovespula maculata),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/3828
388,w,waawaapinkwaahkat-,waawaapinkwaahkat,stem,White oak (Quercus alba),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/388
5373,w,waawaapow-,waawaapow,stem,Eggnog,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5373
12706,w,waawanihwi-,waawanihwi,stem,"Fool around, joke around",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12706
4428,w,waawiihkapimin-,waawiihkapimin,stem,Pear,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4428
9929,w,waawiikapimišaahkw-,waawiikapimišaahkw,stem,"Glossy Hawthorn (Crataegus nititda), Green Hawthorn (Crataegus virdidis), Red haw (Crataegus sp.)",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/9929
5023,w,waawiinaakan-,waawiinaakan,stem,"Biscuit, bread, muffin",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5023
8168,w,waawiipihkaa-,waawiipihkaa,stem,"Do it in a hurry, go in a hurry",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8168
13530,w,waawiipihseehki-,waawiipihseehki,stem,Collect firewood quickly,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/13530
393,w,waawiipinkwat-,waawiipinkwat,stem,Fox grape (Vitis labrusca),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/393
2853,w,waawiipisi-,waawiipisi,stem,"Hurry, be in a hurry",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2853
12380,w,waawiyaa-,waawiyaa,stem,it is round,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12380
17300,w,waawiyaak-,waawiyaak,stem,Circle,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/17300
2858,w,waawiyiisi-,waawiyiisi,stem,Be round,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2858
4423,w,waayaahkooši-,waayaahkooši,stem,Millipede (Diplopoda),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4423
7398,w,waayaahtanw-,waayaahtanw,stem,Wea person,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7398
1168,w,waayol-,waayol,stem,"Bewilder him, confuse him",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1168
12136,w,wanihtam-,wanihtam,stem,Misunderstand something heard,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12136
12727,w,wanihtaw-,wanihtaw,stem,Misunderstand what he says,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12727
1173,w,wanim-,wanim,stem,"Fool him, trick him, cheat him",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1173
8463,w,waninkii-,waninkii,stem,"Cheat, fool, trick",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8463
2863,w,wanipilaakii-,wanipilaakii,stem,Forget,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2863
17134,w,wayaakaham-,wayaakaham,stem,Stir it,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/17134
12951,w,wašoon-,wašoon,stem,Otoe person,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12951
6868,w,weehki-kihkatw-,weehki-kihkatw,stem,New Year,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6868
10636,w,weekiwiteehee-,weekiwiteehee,stem,Be patient,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/10636
8598,w,weekiwiteehion-,weekiwiteehion,stem,Mindfulness,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8598
7678,w,weekiyosi-,weekiyosi,stem,"be careful, be slow",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7678
8203,w,weelihpiki atoohpoon-,weelihpiki atoohpoon,stem,Coffee table,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8203
16997,w,weelolaahkošikw-,weelolaahkošikw,stem,Carpenter,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/16997
11602,w,weepin-,weepin,stem,throw him to the ground,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/11602
3833,w,weeweehsion-,weeweehsion,stem,Fan,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/3833
8503,w,weeweepaham-,weeweepaham,stem,"Swing it, rock it, cradle it",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8503
7903,w,weeweepihsaa-,weeweepihsaa,stem,It swings,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7903
7908,w,weeweepihsaa-,weeweepihsaa,stem,"Swing, rock",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7908
4948,w,weeweepihsaakan-,weeweepihsaakan,stem,"Cradle, swing",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4948
8873,w,weeyaakahaakan-,weeyaakahaakan,stem,"Spoon, ladle for cooking or stirring (generic)",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8873
6888,w,wehkaapantani-,wehkaapantani,stem,It looks new,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6888
16852,w,wehkiili-,wehkiili,stem,"To innovate, have a new thought",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/16852
12295,w,welaahkonam-,welaahkonam,stem,"Fold it, as clothing or skins",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12295
9502,w,welaalaansam-,welaalaansam,stem,"Color it, make it a color",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/9502
2868,w,welaantawee-,welaantawee,stem,"Climb (as in a ladder, tree, fence)",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2868
12642,w,welaapinti-,welaapinti,stem,Pull a bowstring,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12642
2873,w,welaapoohkii-,welaapoohkii,stem,Prepare a liquid mixture,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2873
16992,w,welaci-,welaci,stem,"To have a chill, chills",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/16992
12637,w,welahkihtoo-,welahkihtoo,stem,"Clear it (a place), make a place clean",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12637
1178,w,welahs-,welahs,stem,"Put him away, bury him",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1178
1778,w,welahtoo-,welahtoo,stem,"Put in its place, put away",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1778
17002,w,welenaahkii-,welenaahkii,stem,"To spread something out, smooth something out",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/17002
10864,w,welenam-,welenam,stem,shape it by hand,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/10864
12141,w,welešam-,welešam,stem,Cut it into shape,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12141
11682,w,welikaa-,welikaa,stem,Begin to dance,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/11682
1783,w,wensam-,wensam,stem,Boil it,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1783
1183,w,wensw-,wensw,stem,Boil him,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1183
8038,w,weših-,weših,stem,make him,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8038
1788,w,wešihtoo-,wešihtoo,stem,Make it; deal it (as in cards),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1788
2878,w,wešihšin-,wešihšin,stem,Go to bed,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2878
2883,w,wešikii-,wešikii,stem,"Build a house, pitch a tent",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2883
13106,w,wihkiikin-,wihkiikin,stem,be new clothing,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/13106
8538,w,wihkiinaakwat-,wihkiinaakwat,stem,It is new,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8538
8583,w,wihkweeliihsi-,wihkweeliihsi,stem,Bat (animal),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8583
8718,w,wiicihsaantion-,wiicihsaantion,stem,"brothers and sisters, children of the same parents",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8718
1188,w,wiiciilam-,wiiciilam,stem,help him,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1188
2888,w,wiiciilantii-,wiiciilantii,stem,Help each other,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2888
10479,w,wiiciilwee-,wiiciilwee,stem,Help,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/10479
7038,w,wiicikaa-,wiicikaa,stem,"Dance in a group, crowd",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7038
1193,w,wiicikaam-,wiicikaam,stem,Dance with him,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1193
12000,w,wiicikaapaayom-,wiicikaapaayom,stem,Stand with him,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12000
1198,w,wiicikiim-,wiicikiim,stem,"Live with him, dwell with him",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1198
8478,w,wiicimiihkimom-,wiicimiihkimom,stem,"Work with him, collaborate",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8478
9332,w,wiicinaakosi-,wiicinaakosi,stem,Be together,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/9332
9337,w,wiicinaakosion-,wiicinaakosion,stem,Being together,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/9337
1203,w,wiicipaahpim-,wiicipaahpim,stem,Joke with him,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1203
1208,w,wiiciteeheem-,wiiciteeheem,stem,Agree with him,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1208
8943,w,wiiciwiiyaakiteeheem-,wiiciwiiyaakiteeheem,stem,"have one's heart be happy with someone, congratulate someone",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8943
1213,w,wiihkam-,wiihkam,stem,"Summon him, call him",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1213
11204,w,wiihkapaahkwaakaniš-,wiihkapaahkwaakaniš,stem,"Silver maple, Soft maple (Acer saccharinum)",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/11204
6518,w,wiihkapaakan-,wiihkapaakan,stem,Salt,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6518
17008,w,wiihkapaakanaapowee-,wiihkapaakanaapowee,stem,"It is salty water, water with salt mixed in it",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/17008
17013,w,wiihkapaham-,wiihkapaham,stem,To salt something,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/17013
12235,w,wiihkapalit-,wiihkapalit,stem,"Be soured, spoiled",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12235
398,w,wiihkapan-,wiihkapan,stem,"It is sweet, candy",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/398
6568,w,wiihkapaten-,wiihkapaten,stem,Ice cream,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6568
11215,w,wiihkapesi-,wiihkapesi,stem,"Indian turnip, Jack-in-the-pulpit (Arisaema triphyllum)",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/11215
10849,w,wiihkat-,wiihkat,stem,Don't ever,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/10849
7513,w,wiihkoowi-,wiihkoowi,stem,Whippoorwill,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7513
3838,w,wiihkway-,wiihkway,stem,Fur cap,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/3838
8273,w,wiihkweetii-,wiihkweetii,stem,"Put on, wear pants",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8273
6523,w,wiihkweetion-,wiihkweetion,stem,"trousers, pants",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6523
1218,w,wiihpam-,wiihpam,stem,Eat with him,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/1218
11479,w,wiihpeem-,wiihpeem,stem,sleep with him/her,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/11479
10879,w,wiihs-,wiihs,stem,"many, much",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/10879
7188,w,wiihsakaakan-,wiihsakaakan,stem,Pepper,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/7188
12335,w,wiihsakaapowee-,wiihsakaapowee,stem,it is bitter liquid,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12335
4603,w,wiihsakacaakwa,wiihsakacaakwa,word,,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/4603
10727,w,wiihsakan-,wiihsakan,stem,"it is bitter, sour",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/10727
10919,w,wiihsakihšin-,wiihsakihšin,stem,Be in great pain,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/10919
12315,w,wiihsakinihkiiwaci-,wiihsakinihkiiwaci,stem,Have one's hands hurt from cold,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12315
10514,w,wiihsat-,wiihsat,stem,there is a lot of it,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/10514
6528,w,wiihsikaan-,wiihsikaan,stem,"Tomb, grave house",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6528
2893,w,wiihsini-,wiihsini,stem,Eat,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2893
8278,w,wiihsinikaan-,wiihsinikaan,stem,"Dining room, dining hall, restaurant",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8278
12777,w,wiihswaalakat-,wiihswaalakat,stem,It has many holes in it,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/12777
403,w,wiihswakintee-,wiihswakintee,stem,"It is expensive, high priced",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/403
5448,w,wiikapimiš-,wiikapimiš,stem,Basswood/American Linden (Tilia americana),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5448
8698,w,wiiki-,wiiki,stem,"dwell, stay",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/8698
5358,w,wiikiaam-,wiikiaam,stem,"Dwelling, House, Lodge, Wigwam",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5358
6533,w,wiikiaamintehs-,wiikiaamintehs,stem,"Small lodge, house",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6533
2898,w,wiikihkaa-,wiikihkaa,stem,Play ball game,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/2898
9884,w,wiikintii-,wiikintii,stem,Marry each other,https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/9884
5583,w,wiikway-,wiikway,stem,Glue (Made from deer horn),https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/5583
6578,w,wiikweehsimiš-,wiikweehsimiš,stem,"Paper Birch (Betula spp.), River Birch (Betula nigra), Gray Birch (Betula populifolia), Canoe Birch tree",https://mc.miamioh.edu/ilda-myaamia/dictionary/entries/6578
